study,group,x,y
NielsenHB_2014,control,-0.34065040650406503,0.04996304508499634
NielsenHB_2014,IBD,0.11273712737127368,0.05257452574525742
NielsenHB_2014,control,-0.2588075880758807,0.05040650406504065
NielsenHB_2014,control,-0.20481029810298104,0.04735772357723577
NielsenHB_2014,control,-0.3231394621638524,0.043777360850531556
NielsenHB_2014,control,-0.10101626016260162,0.040718157181571846
NielsenHB_2014,control,-0.22553802008608323,0.040746054519368725
NielsenHB_2014,control,-0.3452952669061574,0.028184281842818397
NielsenHB_2014,control,-0.27143631436314364,0.03468834688346881
NielsenHB_2014,control,-0.23902439024390243,0.03333333333333333
NielsenHB_2014,control,-0.11038843721770555,0.03360433604336047
NielsenHB_2014,control,-0.1913084166812891,0.01760542785283969
NielsenHB_2014,IBD,0.11788617886178862,0.03333333333333333
NielsenHB_2014,control,-0.32471829981457706,0.015104835258878894
NielsenHB_2014,control,-0.2165311653116531,0.02750677506775071
NielsenHB_2014,control,-0.23924796747967478,0.010914634146341426
NielsenHB_2014,control,-0.25962059620596206,0.025474254742547456
NielsenHB_2014,control,-0.1647094248720265,0.01770551038843726
NielsenHB_2014,control,-0.26178861788617885,0.014634146341463415
NielsenHB_2014,control,-0.36233062330623306,0.014905149051490546
NielsenHB_2014,IBD,-0.04939024390243903,0.014329268292682927
NielsenHB_2014,control,-0.21134959349593493,0.00845528455284551
NielsenHB_2014,IBD,0.12881662149954834,0.007768744354110198
NielsenHB_2014,control,-0.3436807095343681,-0.006571255795202569
NielsenHB_2014,control,-0.2684733514001807,-0.0021680216802167714
NielsenHB_2014,IBD,-0.08780487804878048,-0.0008130081300813008
NielsenHB_2014,control,-0.1940998838559814,-0.0054819976771196205
NielsenHB_2014,control,-0.32732534105002065,-0.013724679619677565
NielsenHB_2014,control,-0.13723577235772355,-0.00894308943089431
NielsenHB_2014,IBD,0.17764227642276423,-0.00934959349593496
NielsenHB_2014,control,-0.36605691056910566,-0.008333333333333333
NielsenHB_2014,control,-0.3087624209575429,-0.0093947606142728
NielsenHB_2014,control,-0.29144405729771583,-0.014246999612853266
NielsenHB_2014,control,-0.2757329391475733,-0.019684651391968493
NielsenHB_2014,control,-0.24021817433364206,-0.02457548626119176
NielsenHB_2014,control,-0.124274099883856,-0.01767970060652983
NielsenHB_2014,control,-0.20243902439024392,-0.014634146341463415
NielsenHB_2014,control,-0.3042934892158839,-0.03432103742525029
NielsenHB_2014,control,-0.1742848539596507,-0.02908762420957547
NielsenHB_2014,control,-0.14579945799457997,-0.03523035230352307
NielsenHB_2014,control,-0.21596452328159643,-0.04695737866469573
NielsenHB_2014,control,-0.10554323725055437,-0.03798965262379898
NielsenHB_2014,control,-0.26935975609756097,-0.04659552845528455
NielsenHB_2014,control,-0.17797674179273437,-0.050797571266851936
NielsenHB_2014,control,-0.2270444763271162,-0.059803921568627405
NielsenHB_2014,control,-0.3167479674796748,-0.04975609756097565
NielsenHB_2014,control,-0.15420054200542008,-0.053794037940379374
NielsenHB_2014,control,-0.19883855981416956,-0.06104529616724739
NielsenHB_2014,control,-0.2679467220204117,-0.06203079052067118
NielsenHB_2014,control,-0.30803974706413734,-0.06991869918699187
NielsenHB_2014,IBD,-0.07335140018066844,-0.0681120144534779
NielsenHB_2014,control,-0.28166484649921125,-0.08207741778910328
NielsenHB_2014,control,-0.1923577235772358,-0.07439024390243902
NielsenHB_2014,control,-0.25954316686024004,-0.0758807588075881
NielsenHB_2014,control,-0.1578861788617886,-0.07875338753387534
NielsenHB_2014,control,-0.17560975609756097,-0.07764227642276422
NielsenHB_2014,control,-0.20353658536585367,-0.08711382113821137
NielsenHB_2014,control,-0.24715447154471545,-0.08896631823461093
NielsenHB_2014,control,-0.22032520325203253,-0.09024390243902439
NielsenHB_2014,control,-0.18243902439024387,-0.09248780487804878
NielsenHB_2014,control,-0.19812382739212006,-0.09687304565353348
NielsenHB_2014,control,-0.1468197034911526,-0.09564801530368243
NielsenHB_2014,control,-0.165339096428939,-0.11297725635484199
NielsenHB_2014,control,-0.2469593495934959,-0.1073170731707317
NielsenHB_2014,control,-0.22000000000000003,-0.11081300813008127
NielsenHB_2014,IBD,0.027642276422764227,-0.10975609756097561
NielsenHB_2014,control,-0.20830429732868758,-0.11544715447154472
NielsenHB_2014,control,-0.11260162601626016,-0.11829268292682926
NielsenHB_2014,IBD,0.03739837398373984,-0.12439024390243902
NielsenHB_2014,control,-0.2008130081300813,-0.12601626016260162
NielsenHB_2014,IBD,-0.06919602529358625,-0.1318879855465221
NielsenHB_2014,control,-0.13333333333333333,-0.13577235772357724
NielsenHB_2014,IBD,-0.05291327913279136,-0.1467479674796748
NielsenHB_2014,control,-0.13776792313377684,-0.15033259423503334
NielsenHB_2014,IBD,0.0125,-0.15701219512195122
NielsenHB_2014,IBD,-0.0859287054409006,-0.16072545340838018
NielsenHB_2014,IBD,-0.06910569105691057,-0.1967479674796748
NielsenHB_2014,control,-0.0989749027925062,-0.20466595970307522
FranzosaEA_2019A,IBD,0.3766937669376693,0.4775745257452575
FranzosaEA_2019A,IBD,0.325328330206379,0.46078799249530955
FranzosaEA_2019A,IBD,0.2888888888888888,0.46233062330623315
FranzosaEA_2019A,IBD,0.28603104212860303,0.454249815225425
FranzosaEA_2019A,IBD,0.2975609756097561,0.45528455284552843
FranzosaEA_2019A,IBD,0.2780487804878049,0.44715447154471544
FranzosaEA_2019A,IBD,0.2910569105691057,0.44390243902439025
FranzosaEA_2019A,IBD,0.2655826558265582,0.4428184281842819
FranzosaEA_2019A,IBD,0.28262195121951217,0.4329268292682927
FranzosaEA_2019A,IBD,0.15203252032520326,0.36097560975609755
FranzosaEA_2019A,IBD,0.16097560975609757,0.35772357723577236
FranzosaEA_2019A,IBD,0.15121951219512195,0.3567479674796748
FranzosaEA_2019A,IBD,0.11043360433604339,0.3448509485094851
FranzosaEA_2019A,IBD,0.24552845528455283,0.27479674796747966
FranzosaEA_2019A,IBD,0.31409214092140914,0.2563685636856369
FranzosaEA_2019A,IBD,0.024390243902439025,0.23089430894308943
FranzosaEA_2019A,IBD,0.02926829268292683,0.22601626016260162
FranzosaEA_2019A,control,-0.2652032520325203,0.2091056910569106
FranzosaEA_2019A,IBD,0.34959349593495936,0.21138211382113822
FranzosaEA_2019A,IBD,0.35772357723577236,0.2016260162601626
FranzosaEA_2019A,control,-0.11194496560350223,0.19524702939337088
FranzosaEA_2019A,IBD,0.1689250225835592,0.19548328816621502
FranzosaEA_2019A,IBD,0.1817886178861789,0.1943089430894309
FranzosaEA_2019A,IBD,0.2793495934959349,0.19008130081300809
FranzosaEA_2019A,IBD,-0.08780487804878048,0.1886178861788618
FranzosaEA_2019A,IBD,0.04204413472706152,0.18838559814169567
FranzosaEA_2019A,IBD,0.20849963045085,0.17819660014781963
FranzosaEA_2019A,control,-0.20278745644599305,0.17886178861788618
FranzosaEA_2019A,IBD,0.26666666666666666,0.1797909407665505
FranzosaEA_2019A,control,-0.19284552845528455,0.17821138211382118
FranzosaEA_2019A,control,-0.2719881744271988,0.15077605321507764
FranzosaEA_2019A,IBD,0.0010840108401084319,0.1322493224932249
FranzosaEA_2019A,IBD,0.03944856839872744,0.12838458819370802
FranzosaEA_2019A,IBD,0.38713968957871403,0.09963045084996301
FranzosaEA_2019A,IBD,0.23848238482384826,0.08509485094850945
FranzosaEA_2019A,IBD,0.24878048780487805,0.08292682926829269
FranzosaEA_2019A,IBD,0.02926829268292683,0.06504065040650407
FranzosaEA_2019A,IBD,0.2019512195121951,0.04878048780487805
FranzosaEA_2019A,IBD,0.16784101174345079,0.03577235772357724
FranzosaEA_2019A,IBD,0.04932249322493222,0.013911472448057793
FranzosaEA_2019A,IBD,0.376910569105691,0.011707317073170713
FranzosaEA_2019A,IBD,-0.03414634146341464,0.0032520325203252032
FranzosaEA_2019A,IBD,-0.01897018970189705,0.0005420054200541698
FranzosaEA_2019A,IBD,0.14943089430894305,-0.002764227642276404
FranzosaEA_2019A,IBD,0.1184959349593496,-0.011178861788617886
FranzosaEA_2019A,control,-0.09817073170731708,-0.012601626016260163
FranzosaEA_2019A,control,-0.21756097560975612,-0.015284552845528418
FranzosaEA_2019A,IBD,0.11173054587688735,-0.01707317073170732
FranzosaEA_2019A,IBD,0.12466124661246615,-0.016802168021680185
FranzosaEA_2019A,IBD,-0.022299651567944265,-0.03646922183507552
FranzosaEA_2019A,IBD,0.3886178861788618,-0.032520325203252036
FranzosaEA_2019A,IBD,0.00934959349593496,-0.036585365853658534
FranzosaEA_2019A,IBD,-0.055826558265582624,-0.038753387533875305
FranzosaEA_2019A,IBD,0.13983739837398373,-0.03902439024390244
FranzosaEA_2019A,IBD,-0.075797373358349,-0.04740462789243274
FranzosaEA_2019A,control,-0.12682926829268293,-0.04715447154471545
FranzosaEA_2019A,control,-0.10460704607046067,-0.04769647696476962
FranzosaEA_2019A,IBD,0.35772357723577236,-0.05203252032520325
FranzosaEA_2019A,control,-0.2845528455284553,-0.05203252032520325
FranzosaEA_2019A,IBD,0.06813008130081297,-0.05333333333333335
FranzosaEA_2019A,IBD,0.39457994579945793,-0.05501355013550133
FranzosaEA_2019A,IBD,-0.08373983739837398,-0.055284552845528454
FranzosaEA_2019A,IBD,0.21951219512195122,-0.05365853658536585
FranzosaEA_2019A,IBD,0.3704447632711622,-0.05853658536585366
FranzosaEA_2019A,IBD,-0.0062330623306232754,-0.055826558265582624
FranzosaEA_2019A,IBD,0.19959349593495934,-0.05894308943089431
FranzosaEA_2019A,IBD,0.3867417135709818,-0.06404002501563473
FranzosaEA_2019A,IBD,-0.06219512195121951,-0.07154471544715447
FranzosaEA_2019A,IBD,-0.027642276422764227,-0.07479674796747968
FranzosaEA_2019A,IBD,0.022616407982261683,-0.07982261640798222
FranzosaEA_2019A,IBD,0.08780487804878048,-0.07642276422764227
FranzosaEA_2019A,IBD,0.03035230352303526,-0.07940379403794035
FranzosaEA_2019A,IBD,0.4131332082551595,-0.08505315822388995
FranzosaEA_2019A,IBD,0.4,-0.08130081300813008
FranzosaEA_2019A,IBD,0.38915989159891606,-0.08238482384823852
FranzosaEA_2019A,IBD,0.4538498326159732,-0.08493543758967004
FranzosaEA_2019A,IBD,0.13495934959349593,-0.08455284552845528
FranzosaEA_2019A,IBD,0.3967479674796748,-0.08455284552845528
FranzosaEA_2019A,control,-0.16097560975609757,-0.09295392953929542
FranzosaEA_2019A,IBD,0.1182557280118256,-0.10014781966001474
FranzosaEA_2019A,control,-0.11808943089430894,-0.10264227642276423
FranzosaEA_2019A,IBD,-0.01103368176538907,-0.11196283391405339
FranzosaEA_2019A,IBD,0.37280118255728006,-0.1113082039911308
FranzosaEA_2019A,IBD,0.2200542005420054,-0.11327913279132794
FranzosaEA_2019A,IBD,0.20243902439024392,-0.12439024390243902
FranzosaEA_2019A,IBD,0.41699449252557047,-0.12835038027799625
FranzosaEA_2019A,IBD,0.48362369337979094,-0.12520325203252033
FranzosaEA_2019A,control,-0.1196025293586269,-0.12791327913279127
FranzosaEA_2019A,IBD,0.47895212285456185,-0.12953929539295386
FranzosaEA_2019A,IBD,0.17560975609756097,-0.13008130081300814
FranzosaEA_2019A,IBD,0.17073170731707318,-0.13495934959349593
FranzosaEA_2019A,IBD,0.12731707317073174,-0.1395934959349594
FranzosaEA_2019A,IBD,0.00032520325203250184,-0.14113821138211374
FranzosaEA_2019A,IBD,0.012543554006968655,-0.14204413472706162
FranzosaEA_2019A,IBD,0.16585365853658537,-0.1470528455284553
FranzosaEA_2019A,control,-0.1024390243902439,-0.14552845528455285
FranzosaEA_2019A,IBD,0.03699186991869919,-0.1459349593495935
FranzosaEA_2019A,IBD,0.2040650406504065,-0.14940587867417132
FranzosaEA_2019A,control,-0.12560975609756098,-0.1491869918699187
FranzosaEA_2019A,IBD,0.10104529616724743,-0.151451800232288
FranzosaEA_2019A,IBD,-0.011456023651145628,-0.15321507760532155
FranzosaEA_2019A,IBD,0.11967479674796752,-0.15382113821138216
FranzosaEA_2019A,IBD,-0.016199939777175595,-0.16037338151159297
FranzosaEA_2019A,IBD,0.04343786295005809,-0.15540069686411148
FranzosaEA_2019A,IBD,0.17886178861788618,-0.1573170731707317
FranzosaEA_2019A,IBD,0.21710569105691055,-0.16097560975609757
FranzosaEA_2019A,IBD,0.2290115532734275,-0.1631151048352588
FranzosaEA_2019A,IBD,0.041463414634146344,-0.16260162601626016
FranzosaEA_2019A,IBD,0.1241869918699187,-0.15914634146341464
FranzosaEA_2019A,IBD,0.38193315266486,-0.15953026196928632
FranzosaEA_2019A,control,-0.13430894308943092,-0.16569105691056907
FranzosaEA_2019A,IBD,-0.0645373596593109,-0.16891211769260553
FranzosaEA_2019A,IBD,0.38699186991869916,-0.16720867208672094
FranzosaEA_2019A,IBD,-0.04065040650406504,-0.16747967479674797
FranzosaEA_2019A,IBD,0.03761313084828959,-0.17297131461880658
FranzosaEA_2019A,control,-0.14959349593495935,-0.16910569105691056
FranzosaEA_2019A,IBD,-0.015176151761517584,-0.16964769647696484
FranzosaEA_2019A,IBD,0.46802168021680224,-0.17344173441734412
FranzosaEA_2019A,IBD,0.11269543464665419,-0.176735459662289
FranzosaEA_2019A,IBD,-0.04390243902439024,-0.17560975609756097
FranzosaEA_2019A,IBD,-0.03414634146341464,-0.17560975609756097
FranzosaEA_2019A,IBD,-0.04018583042973288,-0.18164924506387914
FranzosaEA_2019A,IBD,0.47073170731707314,-0.17886178861788618
FranzosaEA_2019A,IBD,0.022764227642276424,-0.18048780487804877
FranzosaEA_2019A,IBD,-0.02926829268292683,-0.1821138211382114
FranzosaEA_2019A,IBD,-0.050859656137544985,-0.1906970545115287
FranzosaEA_2019A,IBD,0.00027100271002713106,-0.1856368563685636
FranzosaEA_2019A,IBD,0.2531707317073171,-0.1873170731707318
FranzosaEA_2019A,control,-0.11206675224646985,-0.19460847240051354
FranzosaEA_2019A,IBD,0.0991869918699187,-0.19349593495934958
FranzosaEA_2019A,IBD,0.06666666666666667,-0.1951219512195122
FranzosaEA_2019A,IBD,0.13414634146341464,-0.1951219512195122
FranzosaEA_2019A,IBD,0.3284552845528455,-0.19692863595302615
FranzosaEA_2019A,IBD,0.29051490514905143,-0.201490514905149
FranzosaEA_2019A,control,-0.13588850174216024,-0.1990708478513357
FranzosaEA_2019A,IBD,-0.020819384664434892,-0.20746054519368728
FranzosaEA_2019A,IBD,0.08401084010840111,-0.19979674796747968
FranzosaEA_2019A,IBD,0.11033681765389078,-0.20383275261324046
FranzosaEA_2019A,IBD,0.05867208672086718,-0.2063685636856368
FranzosaEA_2019A,IBD,0.2780487804878049,-0.2040650406504065
FranzosaEA_2019A,IBD,0.27349593495934965,-0.21252032520325212
FranzosaEA_2019A,IBD,0.3723577235772358,-0.2097560975609756
FranzosaEA_2019A,IBD,-0.07052092743149656,-0.21698283649503164
FranzosaEA_2019A,IBD,0.017479674796747967,-0.21504065040650405
FranzosaEA_2019A,IBD,0.20627177700348429,-0.21533101045296169
FranzosaEA_2019A,IBD,0.03727000427899018,-0.22644415917843394
FranzosaEA_2019A,IBD,0.20065040650406502,-0.22491056910569113
FranzosaEA_2019A,IBD,0.15013550135501352,-0.22536585365853662
FranzosaEA_2019A,IBD,0.20921409214092143,-0.22222222222222215
FranzosaEA_2019A,IBD,0.012682926829268311,-0.22569105691056904
FranzosaEA_2019A,IBD,0.025365853658536622,-0.22666666666666663
FranzosaEA_2019A,IBD,-0.046707317073170766,-0.23235772357723575
FranzosaEA_2019A,IBD,0.0910569105691057,-0.22764227642276422
FranzosaEA_2019A,IBD,0.14682926829268295,-0.2352032520325203
FranzosaEA_2019A,IBD,0.06353077816492449,-0.23716608594657382
FranzosaEA_2019A,IBD,-0.06371951219512195,-0.24126016260162603
FranzosaEA_2019A,IBD,0.04010840108401087,-0.24010840108401077
FranzosaEA_2019A,IBD,0.13089430894308943,-0.240379403794038
FranzosaEA_2019A,IBD,0.1357491289198606,-0.249616724738676
FranzosaEA_2019A,IBD,0.37615176151761526,-0.24661246612466117
FranzosaEA_2019A,IBD,0.037073170731707336,-0.24943089430894305
FranzosaEA_2019A,IBD,0.3425474254742547,-0.2509485094850949
FranzosaEA_2019A,IBD,0.41165311653116526,-0.2558265582655827
FranzosaEA_2019A,IBD,0.24205469327420548,-0.26371027346637094
FranzosaEA_2019A,IBD,0.3333333333333333,-0.26991869918699185
FranzosaEA_2019A,IBD,0.11194496560350223,-0.2702939337085679
FranzosaEA_2019A,IBD,0.18164924506387922,-0.2692218350754936
FranzosaEA_2019A,IBD,0.3757348342714197,-0.2721701063164477
FranzosaEA_2019A,IBD,0.057452574525745224,-0.275609756097561
FranzosaEA_2019A,IBD,0.22504065040650403,-0.27609756097560967
FranzosaEA_2019A,IBD,0.26666666666666666,-0.2764227642276423
FranzosaEA_2019A,IBD,0.1024390243902439,-0.2780487804878049
FranzosaEA_2019A,IBD,0.3195121951219512,-0.28021680216802175
FranzosaEA_2019A,IBD,0.1847560975609756,-0.28272357723577235
FranzosaEA_2019A,IBD,0.3934959349593496,-0.28577235772357723
FranzosaEA_2019A,IBD,0.18536585365853658,-0.2894308943089431
FranzosaEA_2019A,IBD,0.06829268292682927,-0.2943089430894309
FranzosaEA_2019A,IBD,0.1322493224932249,-0.2988617886178861
FranzosaEA_2019A,IBD,0.24317976513098463,-0.29936766034327006
FranzosaEA_2019A,IBD,0.016260162601626018,-0.3008130081300813
FranzosaEA_2019A,IBD,0.1493224932249322,-0.30605239385727184
FranzosaEA_2019A,IBD,0.10934959349593495,-0.3095528455284553
FranzosaEA_2019A,IBD,0.2304878048780488,-0.30772357723577237
FranzosaEA_2019A,IBD,0.01951219512195122,-0.3121951219512195
FranzosaEA_2019A,IBD,0.2040650406504065,-0.31626016260162604
HeQ_2017,IBD,0.36130081300813016,0.5223414634146342
HeQ_2017,IBD,0.3804878048780488,0.518970189701897
HeQ_2017,IBD,0.3097560975609756,0.4886178861788618
HeQ_2017,IBD,0.3197831978319783,0.48021680216802176
HeQ_2017,IBD,0.31326044294925715,0.47412391365292966
HeQ_2017,IBD,0.27305458768873403,0.4667828106852497
HeQ_2017,IBD,0.32059620596205957,0.4653116531165311
HeQ_2017,IBD,0.293360433604336,0.45989159891598924
HeQ_2017,IBD,0.27046070460704613,0.4498644986449864
HeQ_2017,IBD,0.20296508847441413,0.4459110473457676
HeQ_2017,IBD,0.28227642276422765,0.44487804878048787
HeQ_2017,IBD,0.24410569105691057,0.4346544715447154
HeQ_2017,IBD,0.3040650406504065,0.43089430894308944
HeQ_2017,IBD,0.2959349593495935,0.4274390243902439
HeQ_2017,IBD,0.21986062717770036,0.4206736353077817
HeQ_2017,IBD,0.291869918699187,0.4219512195121951
HeQ_2017,IBD,0.15284552845528454,0.4121951219512195
HeQ_2017,IBD,0.2884823848238482,0.4024390243902439
HeQ_2017,IBD,0.35135501355013554,0.39525745257452577
HeQ_2017,IBD,0.18890483022477286,0.3701578192252511
HeQ_2017,IBD,0.25365853658536586,0.3703252032520325
HeQ_2017,IBD,0.2712737127371274,0.36720867208672087
HeQ_2017,IBD,0.06373983739837397,0.3544715447154472
HeQ_2017,IBD,0.17926829268292682,0.3532520325203252
HeQ_2017,IBD,0.24552845528455283,0.35284552845528455
HeQ_2017,IBD,0.2764227642276423,0.3532520325203252
HeQ_2017,IBD,0.13333333333333333,0.34471544715447155
HeQ_2017,IBD,0.13055954088952657,0.33840267814442854
HeQ_2017,IBD,0.28021680216802175,0.33631436314363145
HeQ_2017,IBD,0.2751219512195123,0.33528455284552844
HeQ_2017,IBD,0.20882694541231128,0.329616724738676
HeQ_2017,IBD,0.03414634146341464,0.3253658536585366
HeQ_2017,IBD,0.15296167247386758,0.3205574912891986
HeQ_2017,IBD,0.20088691796008873,0.31825572801182556
HeQ_2017,IBD,0.22222222222222227,0.3199186991869919
HeQ_2017,IBD,0.2281842818428184,0.3159891598915989
HeQ_2017,IBD,0.1964227642276423,0.31447154471544714
HeQ_2017,IBD,0.04343786295005809,0.30708478513356563
HeQ_2017,IBD,0.03739837398373984,0.3065040650406504
HeQ_2017,IBD,0.04119241192411921,0.3029810298102981
HeQ_2017,IBD,0.2978861788617887,0.2869918699186992
HeQ_2017,IBD,-0.15332376853180293,0.28560497369679577
HeQ_2017,IBD,0.23024390243902443,0.28747967479674796
HeQ_2017,IBD,-0.05040650406504065,0.2861788617886179
HeQ_2017,IBD,-0.05508130081300813,0.2847560975609756
HeQ_2017,IBD,0.08910569105691059,0.2777235772357724
HeQ_2017,IBD,0.18628048780487805,0.27713414634146344
HeQ_2017,IBD,0.19349593495934958,0.2780487804878049
HeQ_2017,IBD,0.06142728093947605,0.2751580849141825
HeQ_2017,IBD,0.009291521486643452,0.2721254355400696
HeQ_2017,IBD,0.28219512195121943,0.2721138211382114
HeQ_2017,IBD,-0.03333333333333333,0.2739837398373984
HeQ_2017,IBD,0.08495934959349594,0.27439024390243905
HeQ_2017,IBD,0.09291521486643442,0.2694541231126597
HeQ_2017,IBD,-0.18286429018136333,0.26166353971232015
HeQ_2017,IBD,0.03788617886178863,0.26243902439024386
HeQ_2017,IBD,-0.20582655826558266,0.26002710027100273
HeQ_2017,IBD,0.031978319783197866,0.262330623306233
HeQ_2017,IBD,-0.1719512195121951,0.2597560975609756
HeQ_2017,IBD,0.03414634146341464,0.2573170731707317
HeQ_2017,IBD,0.2528455284552846,0.24471544715447155
HeQ_2017,IBD,0.30146341463414633,0.24357723577235774
HeQ_2017,IBD,-0.1638211382113821,0.2426829268292683
HeQ_2017,control,-0.14959349593495935,0.23983739837398374
HeQ_2017,IBD,0.2346883468834688,0.23875338753387532
HeQ_2017,control,-0.16124661246612465,0.23685636856368567
HeQ_2017,control,-0.15203252032520326,0.23252032520325203
HeQ_2017,control,-0.14471544715447154,0.23349593495934964
HeQ_2017,IBD,0.24715447154471545,0.23414634146341465
HeQ_2017,IBD,0.191869918699187,0.23252032520325203
HeQ_2017,IBD,0.13821138211382114,0.22926829268292684
HeQ_2017,control,-0.2539933046389288,0.2238163558106169
HeQ_2017,control,-0.0991869918699187,0.22764227642276422
HeQ_2017,IBD,-0.023983739837398373,0.2280487804878049
HeQ_2017,IBD,0.16345334881920248,0.2257839721254355
HeQ_2017,control,-0.10670731707317073,0.2241869918699187
HeQ_2017,IBD,-0.04092140921409217,0.2252032520325203
HeQ_2017,IBD,-0.0065040650406504065,0.22113821138211381
HeQ_2017,IBD,0.15772357723577235,0.22113821138211381
HeQ_2017,control,-0.26666666666666666,0.21544715447154472
HeQ_2017,IBD,-0.023252032520325223,0.21317073170731712
HeQ_2017,IBD,-0.01869918699186992,0.2146341463414634
HeQ_2017,control,-0.27154471544715447,0.21138211382113822
HeQ_2017,IBD,0.2601626016260163,0.21016260162601627
HeQ_2017,IBD,-0.00975609756097561,0.21138211382113822
HeQ_2017,control,-0.14571607254534089,0.20519074421513445
HeQ_2017,IBD,0.1951219512195122,0.20528455284552846
HeQ_2017,control,-0.3410569105691057,0.20040650406504065
HeQ_2017,IBD,0.05553470919324574,0.1998749218261413
HeQ_2017,control,-0.23707317073170733,0.1986991869918699
HeQ_2017,IBD,-0.004878048780487805,0.1980487804878049
HeQ_2017,IBD,0.137612323491656,0.19589216944801024
HeQ_2017,IBD,0.24341463414634146,0.196260162601626
HeQ_2017,control,-0.11869918699186992,0.1967479674796748
HeQ_2017,control,-0.24995483288166215,0.19304426377597111
HeQ_2017,control,-0.23577235772357724,0.191260162601626
HeQ_2017,control,-0.10054200542005418,0.18495934959349594
HeQ_2017,IBD,0.160679970436068,0.18566149297856616
HeQ_2017,IBD,0.23780487804878048,0.18658536585365854
HeQ_2017,control,-0.2828493999225707,0.18284939992257068
HeQ_2017,IBD,-0.08563685636856372,0.18428184281842816
HeQ_2017,IBD,-0.07859078590785905,0.18428184281842816
HeQ_2017,IBD,0.2475725900116144,0.17626016260162597
HeQ_2017,control,-0.23544715447154474,0.17810298102981034
HeQ_2017,control,-0.21349593495934963,0.1775609756097561
HeQ_2017,IBD,-0.08167036215816707,0.17435328898743535
HeQ_2017,IBD,-0.06504065040650407,0.17804878048780487
HeQ_2017,IBD,0.23360433604336048,0.17777777777777776
HeQ_2017,control,-0.16080445014976466,0.17150192554557123
HeQ_2017,IBD,0.23008130081300812,0.17289972899728995
HeQ_2017,IBD,0.23772357723577234,0.17300813008130078
HeQ_2017,control,-0.2998838559814169,0.16631823461091752
HeQ_2017,control,-0.16531165311653115,0.16802168021680214
HeQ_2017,IBD,-0.07317073170731707,0.16565040650406504
HeQ_2017,control,-0.27967479674796747,0.16585365853658537
HeQ_2017,control,-0.12682926829268293,0.15960633290543427
HeQ_2017,IBD,-0.08763371844244758,0.1600342319212666
HeQ_2017,IBD,0.28420441347270625,0.15749128919860622
HeQ_2017,control,-0.2873403019744483,0.14889663182346108
HeQ_2017,control,-0.15436314363143633,0.14894308943089435
HeQ_2017,IBD,0.2943089430894309,0.14375896700143476
HeQ_2017,control,-0.15447154471544716,0.14471544715447154
HeQ_2017,control,-0.30189701897018967,0.14254742547425478
HeQ_2017,control,-0.231029810298103,0.13821138211382114
HeQ_2017,control,-0.13449477351916378,0.13809523809523813
HeQ_2017,IBD,-0.014634146341463415,0.13577235772357724
HeQ_2017,control,-0.2368563685636856,0.13712737127371272
HeQ_2017,IBD,0.06720867208672084,0.13712737127371272
HeQ_2017,IBD,0.24940587867417133,0.13646028767979984
HeQ_2017,control,-0.26612466124661244,0.1363143631436314
HeQ_2017,control,-0.27449039707788386,0.12576882290562033
HeQ_2017,IBD,0.34507678410117426,0.13297199638663051
HeQ_2017,control,-0.3403252032520325,0.12991869918699184
HeQ_2017,control,-0.1926829268292683,0.13116531165311657
HeQ_2017,control,-0.13116531165311657,0.1306233062330623
HeQ_2017,IBD,-0.0875,0.12322154471544715
HeQ_2017,control,-0.23116531165311652,0.1241192411924119
HeQ_2017,control,-0.17113821138211383,0.12560975609756098
HeQ_2017,IBD,0.3524390243902439,0.12144308943089431
HeQ_2017,control,-0.12682926829268293,0.12113821138211382
HeQ_2017,IBD,0.011382113821138212,0.12357723577235773
HeQ_2017,control,-0.256462012895991,0.11662461452200729
HeQ_2017,control,-0.1657058388765706,0.10753880266075386
HeQ_2017,control,-0.15304878048780488,0.11880081300813009
HeQ_2017,IBD,0.09872241579558654,0.1177700348432056
HeQ_2017,IBD,0.19390243902439025,0.11666666666666667
HeQ_2017,IBD,0.2008130081300813,0.11544715447154472
HeQ_2017,IBD,0.23008130081300812,0.11512195121951221
HeQ_2017,control,-0.14254742547425478,0.11490514905149055
HeQ_2017,control,-0.12861788617886183,0.10926829268292682
HeQ_2017,control,-0.35552625796528237,0.0986596352450011
HeQ_2017,control,-0.32154471544715446,0.10752032520325203
HeQ_2017,control,-0.23794037940379406,0.10713640469738035
HeQ_2017,control,-0.0975609756097561,0.10360046457607434
HeQ_2017,IBD,0.3392461197339246,0.1048041389504804
HeQ_2017,control,-0.37584204413472705,0.10058072009291517
HeQ_2017,control,-0.2030713640469738,0.10045167118337849
HeQ_2017,control,-0.3254573170731707,0.09232723577235773
HeQ_2017,control,-0.263089430894309,0.09842818428184286
HeQ_2017,IBD,0.022764227642276424,0.1024390243902439
HeQ_2017,IBD,0.3434959349593496,0.1008130081300813
HeQ_2017,IBD,-0.07642276422764227,0.09634146341463415
HeQ_2017,control,-0.2048780487804878,0.09295392953929542
HeQ_2017,IBD,-0.07219512195121948,0.09203252032520329
HeQ_2017,control,-0.19140534262485484,0.08977932636469223
HeQ_2017,control,-0.09380081300813008,0.08871951219512195
HeQ_2017,IBD,-0.07642276422764227,0.08709349593495935
HeQ_2017,IBD,0.2926829268292683,0.0910569105691057
HeQ_2017,IBD,0.18030713640469742,0.08654019873532069
HeQ_2017,control,-0.35378048780487803,0.07906504065040651
